Member,Order,SKU,Created On,Description,Day,Month,Year,Hour
M82651,8344795,15669771,2013-12-02 11:00:00,Maida,2,12,2013,11
M82651,8344795,7569807,2013-12-02 11:00:00,Namkeen,2,12,2013,11
M82651,8344795,15669817,2013-12-02 11:00:00,Whole Spices,2,12,2013,11
M82651,8344795,15669863,2013-12-02 11:00:00,Moong Dal,2,12,2013,11
M82651,8349561,15668460,2013-12-04 08:59:00,Gourd & Cucumber,4,12,2013,8
M82651,8349561,15670251,2013-12-04 08:59:00,Organic F&V,4,12,2013,8
M82651,8358484,92388181,2013-11-01 19:19:00,Healthy Snacks,1,11,2013,19
M82651,8358484,15669910,2013-11-01 19:19:00,Brinjals,1,11,2013,19
M82651,8358484,15668457,2013-11-01 19:19:00,Brinjals,1,11,2013,19
M82651,8358484,15669762,2013-11-01 19:19:00,Urad Dal,1,11,2013,19
M82651,8358484,7572306,2013-11-01 19:19:00,Snacky Nuts,1,11,2013,19
M82651,8358484,15668375,2013-11-01 19:19:00,Root Vegetables,1,11,2013,19
M82651,8358484,15668378,2013-11-01 19:19:00,Other Vegetables,1,11,2013,19
M82651,8366805,7572306,2013-11-07 10:11:00,Snacky Nuts,7,11,2013,10
M82651,8366805,15669771,2013-11-07 10:11:00,Maida,7,11,2013,10
M82651,8366805,15670251,2013-11-07 10:11:00,Organic F&V,7,11,2013,10
M82651,8366805,15669881,2013-11-07 10:11:00,Sooji & Rava,7,11,2013,10
M84827,6440771,15670157,2014-10-04 11:19:00,Organic F&V,4,10,2014,11
M84827,6440771,7587656,2014-10-04 11:19:00,Organic Rice & Rice Products,4,10,2014,11
M84827,6440771,7587674,2014-10-04 11:19:00,Organic Masalas & Spices,4,10,2014,11
M84827,6440771,15668416,2014-10-04 11:19:00,Banana,4,10,2014,11
M84827,6440771,15668466,2014-10-04 11:19:00,Root Vegetables,4,10,2014,11
M84827,6440771,7623116,2014-10-04 11:19:00,Liquid Soaps & Bars,4,10,2014,11
M84827,6440771,15670255,2014-10-04 11:19:00,Organic F&V,4,10,2014,11
M84827,6534001,15669856,2014-09-06 07:42:00,Sugar,6,9,2014,7
M84827,6534001,34934493,2014-09-06 07:42:00,Chips,6,9,2014,7
M84827,6534001,15668466,2014-09-06 07:42:00,Root Vegetables,6,9,2014,7
M84827,6534001,21410640,2014-09-06 07:42:00,Organic Rice & Rice Products,6,9,2014,7
M84827,6534001,34934307,2014-09-06 07:42:00,Organic Dals & Pulses,6,9,2014,7
M84827,6534001,7737419,2014-09-06 07:42:00,Face Cream,6,9,2014,7
M84827,6534001,34934308,2014-09-06 07:42:00,Organic Dals & Pulses,6,9,2014,7
M84827,6534001,15668416,2014-09-06 07:42:00,Banana,6,9,2014,7
M84827,6534001,34990369,2014-09-06 07:42:00,Healthy & Digestive Biscuits,6,9,2014,7
M84827,6534001,15668458,2014-09-06 07:42:00,Brinjals,6,9,2014,7
M84827,6534001,15670251,2014-09-06 07:42:00,Organic F&V,6,9,2014,7
M84827,6534001,7587656,2014-09-06 07:42:00,Organic Rice & Rice Products,6,9,2014,7
M84827,6534001,15670253,2014-09-06 07:42:00,Organic F&V,6,9,2014,7
M84827,6534001,92377490,2014-09-06 07:42:00,Face Cream,6,9,2014,7
M84827,6534001,7543241,2014-09-06 07:42:00,Organic Dals & Pulses,6,9,2014,7
M84827,6535929,21408952,2014-09-06 14:08:00,Whole Spices,6,9,2014,14
M84827,6668692,15670251,2014-08-01 10:03:00,Organic F&V,1,8,2014,10
M84827,6668692,15669812,2014-08-01 10:03:00,Jaggery,1,8,2014,10
M84827,6668692,15668462,2014-08-01 10:03:00,Gourd & Cucumber,1,8,2014,10
M84827,6668692,15668458,2014-08-01 10:03:00,Brinjals,1,8,2014,10
M84827,6668692,15668688,2014-08-01 10:03:00,Root Vegetables,1,8,2014,10
M84827,6668692,15668416,2014-08-01 10:03:00,Banana,1,8,2014,10
M84827,6668692,15669856,2014-08-01 10:03:00,Sugar,1,8,2014,10
M84827,6771878,7543241,2014-07-05 11:58:00,Organic Dals & Pulses,5,7,2014,11
M84827,6771878,15668466,2014-07-05 11:58:00,Root Vegetables,5,7,2014,11
M84827,6771878,7573199,2014-07-05 11:58:00,Hair Oil,5,7,2014,11
M84827,6771878,15669812,2014-07-05 11:58:00,Jaggery,5,7,2014,11
M84827,6771878,7570665,2014-07-05 11:58:00,Toothpaste,5,7,2014,11
M84827,6771878,15668416,2014-07-05 11:58:00,Banana,5,7,2014,11
M84827,6771878,15669965,2014-07-05 11:58:00,Raisins,5,7,2014,11
M84827,7395240,15670260,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15669856,2013-10-05 08:20:00,Sugar,5,10,2013,8
M84827,7395240,15670196,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15670250,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15668451,2013-10-05 08:20:00,Brinjals,5,10,2013,8
M84827,7395240,15670157,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15670251,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15668458,2013-10-05 08:20:00,Brinjals,5,10,2013,8
M84827,7395240,15670192,2013-10-05 08:20:00,Organic F&V,5,10,2013,8
M84827,7395240,15668416,2013-10-05 08:20:00,Banana,5,10,2013,8
M84827,7396132,7627717,2013-10-05 14:58:00,Chips,5,10,2013,14
M84827,7396132,34987110,2013-10-05 14:58:00,Curd,5,10,2013,14
M84827,7396132,7569801,2013-10-05 14:58:00,Namkeen,5,10,2013,14
M84827,7396132,7736902,2013-10-05 14:58:00,Namkeen,5,10,2013,14
M84827,7396132,7586364,2013-10-05 14:58:00,Namkeen,5,10,2013,14
M84827,7401768,7587649,2013-10-09 15:29:00,Organic Rice & Rice Products,9,10,2013,15
M84827,7401768,7587491,2013-10-09 15:29:00,Organic Flours,9,10,2013,15
M84827,7401768,15668416,2013-10-09 15:29:00,Banana,9,10,2013,15
M84827,7401768,15670255,2013-10-09 15:29:00,Organic F&V,9,10,2013,15
M84827,7401768,7587656,2013-10-09 15:29:00,Organic Rice & Rice Products,9,10,2013,15
M84827,7401768,15670251,2013-10-09 15:29:00,Organic F&V,9,10,2013,15
M84827,7401768,15670246,2013-10-09 15:29:00,Organic F&V,9,10,2013,15
M84827,7401768,15669857,2013-10-09 15:29:00,Raw Peanuts,9,10,2013,15
M84827,7401768,15668460,2013-10-09 15:29:00,Gourd & Cucumber,9,10,2013,15
M84827,7401768,93105684,2013-10-09 15:29:00,Organic Masalas & Spices,9,10,2013,15
M84827,7411644,15668451,2013-09-06 15:31:00,Brinjals,6,9,2013,15
M84827,7411644,15669856,2013-09-06 15:31:00,Sugar,6,9,2013,15
M84827,7411644,15670245,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670252,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670196,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670250,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670248,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15669861,2013-09-06 15:31:00,Raw Peanuts,6,9,2013,15
M84827,7411644,15670259,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670157,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15669970,2013-09-06 15:31:00,Cashews,6,9,2013,15
M84827,7411644,15670255,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670162,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15670260,2013-09-06 15:31:00,Organic F&V,6,9,2013,15
M84827,7411644,15669965,2013-09-06 15:31:00,Raisins,6,9,2013,15
M84827,7411644,7735555,2013-09-06 15:31:00,Rasagulla & Gulab Jamun,6,9,2013,15
M84827,7501752,15670162,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,15670196,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,15668381,2013-08-12 15:24:00,Other Vegetables,12,8,2013,15
M84827,7501752,15669817,2013-08-12 15:24:00,Whole Spices,12,8,2013,15
M84827,7501752,15670260,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,15668416,2013-08-12 15:24:00,Banana,12,8,2013,15
M84827,7501752,15670245,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,21408952,2013-08-12 15:24:00,Whole Spices,12,8,2013,15
M84827,7501752,15670259,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,15668494,2013-08-12 15:24:00,Exotic Vegetables,12,8,2013,15
M84827,7501752,15670157,2013-08-12 15:24:00,Organic F&V,12,8,2013,15
M84827,7501752,15668594,2013-08-12 15:24:00,Exotic Vegetables,12,8,2013,15
M84827,7501752,15668451,2013-08-12 15:24:00,Brinjals,12,8,2013,15
M84827,7501752,15668466,2013-08-12 15:24:00,Root Vegetables,12,8,2013,15
M84827,7568903,15669856,2013-07-04 15:12:00,Sugar,4,7,2013,15
M84827,7568903,15669817,2013-07-04 15:12:00,Whole Spices,4,7,2013,15
M84827,7568903,15669970,2013-07-04 15:12:00,Cashews,4,7,2013,15
M84827,7568903,15669761,2013-07-04 15:12:00,Whole Spices,4,7,2013,15
M84827,7568903,15668478,2013-07-04 15:12:00,Banana,4,7,2013,15
M84827,7568903,7543240,2013-07-04 15:12:00,Organic Dals & Pulses,4,7,2013,15
M84827,7568903,7587491,2013-07-04 15:12:00,Organic Flours,4,7,2013,15
M84827,7590485,15670248,2013-06-04 15:57:00,Organic F&V,4,6,2013,15
M84827,7590485,15669884,2013-06-04 15:57:00,Whole Spices,4,6,2013,15
M84827,7590485,7637309,2013-06-04 15:57:00,Mosquito Repellent,4,6,2013,15
M84827,7590485,15669862,2013-06-04 15:57:00,Other Dals,4,6,2013,15
M84827,7590485,34986135,2013-06-04 15:57:00,Whole Spices,4,6,2013,15
M84827,7590485,15669764,2013-06-04 15:57:00,Besan,4,6,2013,15
M84827,7590485,15669961,2013-06-04 15:57:00,Other Dry Fruits,4,6,2013,15
M84827,7590485,15669817,2013-06-04 15:57:00,Whole Spices,4,6,2013,15
M84827,7590485,15670246,2013-06-04 15:57:00,Organic F&V,4,6,2013,15
M84827,7590485,15670260,2013-06-04 15:57:00,Organic F&V,4,6,2013,15
M84827,7590485,7587489,2013-06-04 15:57:00,Organic Flours,4,6,2013,15
M84827,7590485,34986125,2013-06-04 15:57:00,Whole Spices,4,6,2013,15
M84827,7590485,15669778,2013-06-04 15:57:00,Other Dals,4,6,2013,15
M84827,7590485,7630967,2013-06-04 15:57:00,Regular Pasta,4,6,2013,15
M84827,7590485,34986123,2013-06-04 15:57:00,Whole Spices,4,6,2013,15
M84827,7592168,7608484,2013-06-06 15:08:00,"Shaving Cream, Foam & Gels",6,6,2013,15
M84827,7592168,15668378,2013-06-06 15:08:00,Other Vegetables,6,6,2013,15
M84827,7592168,15668494,2013-06-06 15:08:00,Exotic Vegetables,6,6,2013,15
M84827,7592168,15668467,2013-06-06 15:08:00,Beans,6,6,2013,15
M84827,7592168,15668381,2013-06-06 15:08:00,Other Vegetables,6,6,2013,15
M84827,7592168,15670162,2013-06-06 15:08:00,Organic F&V,6,6,2013,15
M84827,7592168,15668594,2013-06-06 15:08:00,Exotic Vegetables,6,6,2013,15
M84827,7592168,15669861,2013-06-06 15:08:00,Raw Peanuts,6,6,2013,15
M84827,7592168,15668457,2013-06-06 15:08:00,Brinjals,6,6,2013,15
M84827,7592168,15670253,2013-06-06 15:08:00,Organic F&V,6,6,2013,15
M84827,7592168,15668466,2013-06-06 15:08:00,Root Vegetables,6,6,2013,15
M84827,7592168,15670157,2013-06-06 15:08:00,Organic F&V,6,6,2013,15
M84827,7592168,15668478,2013-06-06 15:08:00,Banana,6,6,2013,15
M84827,7592168,15669812,2013-06-06 15:08:00,Jaggery,6,6,2013,15
M84827,7592168,15670260,2013-06-06 15:08:00,Organic F&V,6,6,2013,15
M84827,7922837,15670252,2014-06-05 18:44:00,Organic F&V,5,6,2014,18
M84827,7922837,15668416,2014-06-05 18:44:00,Banana,5,6,2014,18
M84827,7922837,15669856,2014-06-05 18:44:00,Sugar,5,6,2014,18
M84827,7922837,15668449,2014-06-05 18:44:00,Exotic Vegetables,5,6,2014,18
M84827,7926327,15668375,2014-06-06 14:44:00,Root Vegetables,6,6,2014,14
M84827,7926327,7569802,2014-06-06 14:44:00,Namkeen,6,6,2014,14
M84827,7974850,15668416,2014-05-09 07:56:00,Banana,9,5,2014,7
M84827,7974850,15670257,2014-05-09 07:56:00,Organic F&V,9,5,2014,7
M84827,7974850,21408942,2014-05-09 07:56:00,Other Rice Products,9,5,2014,7
M84827,7974850,15669760,2014-05-09 07:56:00,Whole Spices,9,5,2014,7
M84827,7974850,15670251,2014-05-09 07:56:00,Organic F&V,9,5,2014,7
M84827,7974850,15668460,2014-05-09 07:56:00,Gourd & Cucumber,9,5,2014,7
M84827,7974850,15668494,2014-05-09 07:56:00,Exotic Vegetables,9,5,2014,7
M84827,7974850,15668594,2014-05-09 07:56:00,Exotic Vegetables,9,5,2014,7
M84827,7974850,15668378,2014-05-09 07:56:00,Other Vegetables,9,5,2014,7
M84827,7974850,15668451,2014-05-09 07:56:00,Brinjals,9,5,2014,7
M84827,7974850,93274726,2014-05-09 07:56:00,Organic Dals & Pulses,9,5,2014,7
M84827,7974850,7569802,2014-05-09 07:56:00,Namkeen,9,5,2014,7
M84827,7974850,15668466,2014-05-09 07:56:00,Root Vegetables,9,5,2014,7
M84827,7974850,15669861,2014-05-09 07:56:00,Raw Peanuts,9,5,2014,7
M84827,7974850,21409129,2014-05-09 07:56:00,Whole Grains,9,5,2014,7
M84827,7974850,7587694,2014-05-09 07:56:00,Organic Masalas & Spices,9,5,2014,7
M84827,7974850,15669812,2014-05-09 07:56:00,Jaggery,9,5,2014,7
M84827,7974850,7735707,2014-05-09 07:56:00,Namkeen,9,5,2014,7
M84827,7974850,15669857,2014-05-09 07:56:00,Raw Peanuts,9,5,2014,7
M84827,8079337,21408942,2014-04-02 09:05:00,Other Rice Products,2,4,2014,9
M84827,8079337,15670253,2014-04-02 09:05:00,Organic F&V,2,4,2014,9
M84827,8079337,7623116,2014-04-02 09:05:00,Liquid Soaps & Bars,2,4,2014,9
M84827,8079337,7587702,2014-04-02 09:05:00,Organic Flours,2,4,2014,9
M84827,8079337,15668378,2014-04-02 09:05:00,Other Vegetables,2,4,2014,9
M84827,8079337,15668466,2014-04-02 09:05:00,Root Vegetables,2,4,2014,9
M84827,8090910,7587687,2014-04-06 19:38:00,Organic Masalas & Spices,6,4,2014,19
M84827,8090910,15669884,2014-04-06 19:38:00,Whole Spices,6,4,2014,19
M84827,8090910,21408942,2014-04-06 19:38:00,Other Rice Products,6,4,2014,19
M84827,8138112,15669861,2014-03-02 16:55:00,Raw Peanuts,2,3,2014,16
M84827,8138112,15668416,2014-03-02 16:55:00,Banana,2,3,2014,16
M84827,8138112,15669856,2014-03-02 16:55:00,Sugar,2,3,2014,16
M84827,8138112,21408942,2014-03-02 16:55:00,Other Rice Products,2,3,2014,16
M84827,8221621,15668594,2014-02-09 21:36:00,Exotic Vegetables,9,2,2014,21
M84827,8221621,15668467,2014-02-09 21:36:00,Beans,9,2,2014,21
M84827,8221621,15668494,2014-02-09 21:36:00,Exotic Vegetables,9,2,2014,21
M84827,8221621,15668416,2014-02-09 21:36:00,Banana,9,2,2014,21
M84827,8221621,21408942,2014-02-09 21:36:00,Other Rice Products,9,2,2014,21
M84827,8271794,15670260,2014-01-02 15:24:00,Organic F&V,2,1,2014,15
M84827,8271794,15670252,2014-01-02 15:24:00,Organic F&V,2,1,2014,15
M84827,8271794,15669861,2014-01-02 15:24:00,Raw Peanuts,2,1,2014,15
M84827,8271794,34990373,2014-01-02 15:24:00,Healthy & Digestive Biscuits,2,1,2014,15
M84827,8271794,15669769,2014-01-02 15:24:00,Other Dals,2,1,2014,15
M84827,8271794,15669964,2014-01-02 15:24:00,Raisins,2,1,2014,15
M84827,8271794,15668465,2014-01-02 15:24:00,Root Vegetables,2,1,2014,15
M84827,8271794,34992815,2014-01-02 15:24:00,Cookies,2,1,2014,15
M84827,8271794,15669856,2014-01-02 15:24:00,Sugar,2,1,2014,15
M84827,8286875,7570665,2014-01-09 16:01:00,Toothpaste,9,1,2014,16
M84827,8286875,34986125,2014-01-09 16:01:00,Whole Spices,9,1,2014,16
M84827,8286875,15670260,2014-01-09 16:01:00,Organic F&V,9,1,2014,16
M84827,8286875,7587687,2014-01-09 16:01:00,Organic Masalas & Spices,9,1,2014,16
M84827,8286875,15668594,2014-01-09 16:01:00,Exotic Vegetables,9,1,2014,16
M84827,8286875,21408942,2014-01-09 16:01:00,Other Rice Products,9,1,2014,16
M84827,8286875,21409130,2014-01-09 16:01:00,Other Flours,9,1,2014,16
M84827,8286875,7735555,2014-01-09 16:01:00,Rasagulla & Gulab Jamun,9,1,2014,16
M84827,8286875,15670252,2014-01-09 16:01:00,Organic F&V,9,1,2014,16
M84827,8286875,15668494,2014-01-09 16:01:00,Exotic Vegetables,9,1,2014,16
M84827,8286875,7575497,2014-01-09 16:01:00,Aluminium Foil & Cling Wrap,9,1,2014,16
M84827,8286875,7571225,2014-01-09 16:01:00,Shaving Blade & Razors,9,1,2014,16
M84827,8286875,29247179,2014-01-09 16:01:00,Whole Spices,9,1,2014,16
M84827,8286875,15670251,2014-01-09 16:01:00,Organic F&V,9,1,2014,16
M84827,8286875,7608483,2014-01-09 16:01:00,"Shaving Cream, Foam & Gels",9,1,2014,16
M84827,8286875,7586147,2014-01-09 16:01:00,Instant Pastas,9,1,2014,16
M84827,8287244,15668381,2014-01-10 10:28:00,Other Vegetables,10,1,2014,10
M84827,8287244,15670157,2014-01-10 10:28:00,Organic F&V,10,1,2014,10
M84827,8287244,15669771,2014-01-10 10:28:00,Maida,10,1,2014,10
M84827,8287244,7573473,2014-01-10 10:28:00,Shampoo,10,1,2014,10
M84827,8287244,15668416,2014-01-10 10:28:00,Banana,10,1,2014,10
M84827,8287244,7737419,2014-01-10 10:28:00,Face Cream,10,1,2014,10
M84827,8287244,7735707,2014-01-10 10:28:00,Namkeen,10,1,2014,10
M84827,8287244,15670260,2014-01-10 10:28:00,Organic F&V,10,1,2014,10
M84827,8287244,15670253,2014-01-10 10:28:00,Organic F&V,10,1,2014,10
M84827,8299154,15670253,2013-12-11 21:33:00,Organic F&V,11,12,2013,21
M84827,8299154,15670260,2013-12-11 21:33:00,Organic F&V,11,12,2013,21
M84827,8299154,15670157,2013-12-11 21:33:00,Organic F&V,11,12,2013,21
M84827,8299154,15668375,2013-12-11 21:33:00,Root Vegetables,11,12,2013,21
M84827,8299154,15670241,2013-12-11 21:33:00,Organic F&V,11,12,2013,21
M84827,8299154,15670251,2013-12-11 21:33:00,Organic F&V,11,12,2013,21
M84827,8344360,15668381,2013-12-01 18:30:00,Other Vegetables,1,12,2013,18
M84827,8344360,15668416,2013-12-01 18:30:00,Banana,1,12,2013,18
M84827,8344360,15668451,2013-12-01 18:30:00,Brinjals,1,12,2013,18
M84827,8362461,15670260,2013-11-05 11:13:00,Organic F&V,5,11,2013,11
M84827,8362461,21410635,2013-11-05 11:13:00,Flakes,5,11,2013,11
M84827,8362461,15670252,2013-11-05 11:13:00,Organic F&V,5,11,2013,11
M84827,8362461,15668416,2013-11-05 11:13:00,Banana,5,11,2013,11
M84827,8371581,7575499,2013-11-10 13:09:00,Aluminium Foil & Cling Wrap,10,11,2013,13
M84827,8371581,15668416,2013-11-10 13:09:00,Banana,10,11,2013,13
M84827,8371581,7587649,2013-11-10 13:09:00,Organic Rice & Rice Products,10,11,2013,13
M86304,6440137,15669879,2014-10-04 12:42:00,Other Dals,4,10,2014,12
M86304,6440137,15669885,2014-10-04 12:42:00,Moong Dal,4,10,2014,12
M86304,6440137,15668380,2014-10-04 12:42:00,Other Vegetables,4,10,2014,12
M86304,6440137,15668458,2014-10-04 12:42:00,Brinjals,4,10,2014,12
M86304,6440137,7621686,2014-10-04 12:42:00,Butter & Cream,4,10,2014,12
M86304,6440137,15668460,2014-10-04 12:42:00,Gourd & Cucumber,4,10,2014,12
M86304,6440137,15668381,2014-10-04 12:42:00,Other Vegetables,4,10,2014,12
M86304,6440137,15669763,2014-10-04 12:42:00,Other Dals,4,10,2014,12
M86304,6440137,15669772,2014-10-04 12:42:00,Other Dals,4,10,2014,12
M86304,6440137,15669760,2014-10-04 12:42:00,Whole Spices,4,10,2014,12
M86304,6440137,34934311,2014-10-04 12:42:00,Organic Rice & Rice Products,4,10,2014,12
M86304,6440137,21408913,2014-10-04 12:42:00,Whole Spices,4,10,2014,12
M86304,6534740,15668458,2014-09-06 10:43:00,Brinjals,6,9,2014,10
M86304,6534740,15668380,2014-09-06 10:43:00,Other Vegetables,6,9,2014,10
M86304,6534740,15668463,2014-09-06 10:43:00,Gourd & Cucumber,6,9,2014,10
M86304,6534740,15668381,2014-09-06 10:43:00,Other Vegetables,6,9,2014,10
M86304,6534740,34934311,2014-09-06 10:43:00,Organic Rice & Rice Products,6,9,2014,10
M86304,6534740,15668460,2014-09-06 10:43:00,Gourd & Cucumber,6,9,2014,10
M86304,6623940,7640186,2014-08-06 00:58:00,Honey,6,8,2014,0
M86304,6635502,15668466,2014-08-09 13:09:00,Root Vegetables,9,8,2014,13
M86304,6635502,15668684,2014-08-09 13:09:00,Beans,9,8,2014,13
M86304,6635502,15668460,2014-08-09 13:09:00,Gourd & Cucumber,9,8,2014,13
M86304,6635502,15668380,2014-08-09 13:09:00,Other Vegetables,9,8,2014,13
M86304,6671531,15669866,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6671531,34986123,2014-08-02 00:42:00,Whole Spices,2,8,2014,0
M86304,6671531,21409002,2014-08-02 00:42:00,Moong Dal,2,8,2014,0
M86304,6671531,15668381,2014-08-02 00:42:00,Other Vegetables,2,8,2014,0
M86304,6671531,15669772,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6671531,15669861,2014-08-02 00:42:00,Raw Peanuts,2,8,2014,0
M86304,6671531,15668380,2014-08-02 00:42:00,Other Vegetables,2,8,2014,0
M86304,6671531,15669816,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6671531,15669821,2014-08-02 00:42:00,Whole Spices,2,8,2014,0
M86304,6671531,15668460,2014-08-02 00:42:00,Gourd & Cucumber,2,8,2014,0
M86304,6671531,15669780,2014-08-02 00:42:00,Sugar,2,8,2014,0
M86304,6671531,15668466,2014-08-02 00:42:00,Root Vegetables,2,8,2014,0
M86304,6671531,15669880,2014-08-02 00:42:00,Sooji & Rava,2,8,2014,0
M86304,6671531,15669879,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6671531,15668458,2014-08-02 00:42:00,Brinjals,2,8,2014,0
M86304,6671531,15669863,2014-08-02 00:42:00,Moong Dal,2,8,2014,0
M86304,6671531,15669872,2014-08-02 00:42:00,Avalakki / Poha,2,8,2014,0
M86304,6671531,15669885,2014-08-02 00:42:00,Moong Dal,2,8,2014,0
M86304,6671531,15669760,2014-08-02 00:42:00,Whole Spices,2,8,2014,0
M86304,6671531,15668684,2014-08-02 00:42:00,Beans,2,8,2014,0
M86304,6671531,15669878,2014-08-02 00:42:00,Toor Dal,2,8,2014,0
M86304,6671531,15669864,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6671531,15670269,2014-08-02 00:42:00,Other Dals,2,8,2014,0
M86304,6730845,15668381,2014-07-12 13:10:00,Other Vegetables,12,7,2014,13
M86304,6730845,7640186,2014-07-12 13:10:00,Honey,12,7,2014,13
M86304,6730845,15668460,2014-07-12 13:10:00,Gourd & Cucumber,12,7,2014,13
M86304,6730845,15668380,2014-07-12 13:10:00,Other Vegetables,12,7,2014,13
M86304,6760616,15669780,2014-07-01 23:49:00,Sugar,1,7,2014,23
M86304,6760616,15668458,2014-07-01 23:49:00,Brinjals,1,7,2014,23
M86304,6760616,15669772,2014-07-01 23:49:00,Other Dals,1,7,2014,23
M86304,6760616,15669878,2014-07-01 23:49:00,Toor Dal,1,7,2014,23
M86304,6760616,15669872,2014-07-01 23:49:00,Avalakki / Poha,1,7,2014,23
M86304,6760616,15669786,2014-07-01 23:49:00,Avalakki / Poha,1,7,2014,23
M86304,6760616,15668460,2014-07-01 23:49:00,Gourd & Cucumber,1,7,2014,23
M86304,6760616,15668381,2014-07-01 23:49:00,Other Vegetables,1,7,2014,23
M86304,6760616,15669885,2014-07-01 23:49:00,Moong Dal,1,7,2014,23
M86304,6760616,15668375,2014-07-01 23:49:00,Root Vegetables,1,7,2014,23
M86304,6760616,15668380,2014-07-01 23:49:00,Other Vegetables,1,7,2014,23
M86304,6760616,34986122,2014-07-01 23:49:00,Whole Spices,1,7,2014,23
M86304,6760616,7640186,2014-07-01 23:49:00,Honey,1,7,2014,23
M86304,6760616,15668378,2014-07-01 23:49:00,Other Vegetables,1,7,2014,23
M86304,6760616,15669869,2014-07-01 23:49:00,Moong Dal,1,7,2014,23
M86304,6760616,15668466,2014-07-01 23:49:00,Root Vegetables,1,7,2014,23
M86304,6760616,15669817,2014-07-01 23:49:00,Whole Spices,1,7,2014,23
M86304,6760616,21409004,2014-07-01 23:49:00,Other Dals,1,7,2014,23
M86304,6760616,15669824,2014-07-01 23:49:00,Raw Rice,1,7,2014,23
M86304,6760616,15669866,2014-07-01 23:49:00,Other Dals,1,7,2014,23
M86304,7390613,15668381,2013-10-02 23:12:00,Other Vegetables,2,10,2013,23
M86304,7390613,15668460,2013-10-02 23:12:00,Gourd & Cucumber,2,10,2013,23
M86304,7390613,15668688,2013-10-02 23:12:00,Root Vegetables,2,10,2013,23
M86304,7390613,15668458,2013-10-02 23:12:00,Brinjals,2,10,2013,23
M86304,7390613,15668380,2013-10-02 23:12:00,Other Vegetables,2,10,2013,23
M86304,7399547,15668460,2013-10-07 21:45:00,Gourd & Cucumber,7,10,2013,21
M86304,7399547,15669829,2013-10-07 21:45:00,Raw Rice,7,10,2013,21
